Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
51.624546,0.029143492,36.58568219926749,-121.75722221142108,0,0.99063647,6335.812,0.02213077,5,1,false,false,1.7897239,1.7620217,5.0487523,-0.010172269,0.062708996,3
51.637646,0.029384485,36.58567526038319,-121.7572262343297,0,0.9924439,6343.341,0.009484615,5,1,false,false,1.4658666,1.2176774,4.7620687,-0.0092158355,0.06087113,3
51.651646,0.029625576,36.58566823129422,-121.75723036874898,0,0.9935188,6379.5884,0.0021887557,5,1,false,false,1.6508485,1.5378791,5.83155,-0.008259669,0.060629983,3
51.671677,0.02986676,36.58566120220525,-121.7572343913166,0,0.99478084,6388.3877,-0.0041343197,5,1,false,false,1.7794894,1.9003488,6.769971,-0.007282015,0.060421683,3
51.69671,0.030108074,36.58565417311628,-121.75723852607689,0,0.99591804,6364.361,-0.013132543,5,1,false,false,1.9125955,2.213685,6.887317,-0.0062926165,0.05955828,3
51.726913,0.030349523,36.585647143752304,-121.7572425486445,0,0.99739826,6351.263,-0.022617156,5,1,false,false,2.048637,2.4538417,8.346117,-0.005332131,0.054657575,3
51.75832,0.030591149,36.585640114663335,-121.75724657155313,0,0.9970709,6320.7617,-0.031372175,5,1,false,false,1.9540436,2.4184446,8.340699,-0.004518406,0.04178498,3
51.78542,0.030832915,36.585633085574365,-121.7572507059724,0,0.9987693,6290.315,-0.0352633,5,1,false,false,1.9480021,2.0396934,8.2324095,-0.003968116,0.025991209,3
51.807213,0.031074792,36.585626056485395,-121.75725472854002,0,0.99859786,6298.624,-0.042072754,5,1,false,false,1.8026279,1.7905097,8.182113,-0.0036713548,0.011446434,3
51.826557,0.03131679,36.585618937466776,-121.75725875144863,0,1,6305.3887,-0.044018324,5,1,false,false,1.6058152,1.6589249,8.32259,-0.003633196,-0.0030080865,3
51.845375,0.031558875,36.58561190837781,-121.75726277401625,0,0.99964166,6303.3164,-0.0403704,5,1,false,false,1.4113393,1.6512983,8.056694,-0.003811468,-0.014155022,3
